id_course,ville,depart,arrivee,duree_estimee,distance,prix_eco,prix_confort,prix_confort_plus,heure_plage,disponibilite_vehicules
1230,Yaounde,Sous-Préfecture Nlongkak,Carrefour Bastos,10.0,1.867,650.0,750.0,1200.0,13h–14h,jaune
1231,Yaounde,Elig Essono,Centre Culturel Camerounais,7.0,2.009,850.0,950.0,1000.0,22h–23h,vert
1232,Yaounde,Elig Essono,Le Fun Cave-Bar-Grillades,7.0,2.173,4900.0,950.0,1000.0,21h–22h,vert
1233,Yaounde,Supermarché Casino,Vraie Eglise de Dieu du Cameroun Assb de Nkomkana,5.0,3.745,600.0,800.0,1300.0,09h–10h,orange
1234,Yaounde,Cosmos Bar Emombo 2eme,Quartier Haoussa,56.0,12.612,3900.0,5400.0,7000.0,15h–16h,jaune
1235,Yaounde,Supermarché Casino,K-Dreams,17.0,4.111,850.0,1200.0,1600.0,09h–10h,vert
1236,Yaounde,La Cave de Pakita,Marche Melen,13.0,6.746,1250.0,1700.0,1950.0,21h–22h,vert
1237,Yaounde,El Dorado de Nkomo,Châtel Ekoumdoum,17.0,0.0,1200.0,1350.0,,12h–13h,gris
1238,Yaounde,Lycee de Biyemassi,Le Paradis,33.0,7.337,2800.0,,3950.0,14h–15h,vert
1239,Yaounde,Lycee de la Cita Verte,Express Union,39.0,4.617,3600.0,,,07h–08h,jaune
1240,Yaounde,Rue 5.549,Hôpital de District de Biyem Assi,35.0,6.639,2850.0,3600.0,4700.0,13h–14h,vert
1241,Yaounde,Evasion Bar,Sonel Nsam,25.0,7.352,1900.0,3450.0,,16h–17h,jaune
1242,Yaounde,Playce carrefour,Monté Stade Malien,20.0,5.039,1200.0,1550.0,1950.0,14h–15h,jaune
1243,Yaounde,Jardin Zoo-Botanique de Mvog-Betsi,Etoug-Ebe Baptist Church,7.0,2.387,950.0,1050.0,,00h–01h,gris
1244,Yaounde,Santa Lucia Mvan,Sun City,27.0,8.174,1650.0,2350.0,3000.0,16h–17h,vert
1245,Yaounde,Hôtel des Deputés,Le Fibi,20.0,5.492,1750.0,1850.0,1950.0,08h–09h,vert
1246,Yaounde,Chapelle Manguiers,Laboratoire Meka,16.0,5.041,1300.0,1500.0,1950.0,15h–16h,vert
1247,Yaounde,Black and White,Mairie Tsinga,32.0,5.874,1300.0,1850.0,2850.0,17h–18h,vert
1248,Yaounde,Melen,CCA,16.0,4.343,1650.0,1800.0,,08h–09h,jaune
1249,Yaounde,Kazoo Dragage,Châtel Ekoumdoum,46.0,5.749,2650.0,,6050.0,12h–13h,jaune
1250,Yaounde,Carrefour Bastos,Aéroport International de Yaoundé-Nsimalen,45.0,26.159,4250.0,6550.0,9950.0,09h–10h,jaune
1251,Yaounde,Mvolyé,Sugarail Patisserie,5.0,2.028,300.0,400.0,650.0,15h–16h,vert
1252,Yaounde,Mairie De yaounde 6,École Publique Mfandena,29.0,10.447,1750.0,2350.0,,15h–16h,vert
1253,Yaounde,Rue 4.523,FSEG Université de Yaoundé II - Soa,31.0,19.276,2800.0,3150.0,,16h–17h,jaune
1254,Yaounde,Musée National,Campost,17.0,0.885,1050.0,1450.0,1900.0,08h–09h,vert
1255,Yaounde,Terminus Odza,Complex School Adventiste D'odza,24.0,3.215,950.0,,,06h–07h,vert
1256,Yaounde,Sous Préfecture de Nkondengui,Evasion Bar,9.0,4.05,650.0,1750.0,1900.0,inconnu,vert
1257,Yaounde,Hôpital de la Casse,Ambassade de France,14.0,2.019,1300.0,1450.0,1600.0,20h–21h,vert
1258,Yaounde,Mairie De yaounde 6,Nsimeyong,6.0,0.574,600.0,600.0,900.0,14h–15h,vert
1259,Yaounde,Chambre de Commerce,Direction De La Police Judiciaire Yaounde,4.0,1.126,650.0,700.0,,06h–07h,jaune
1260,Yaounde,Rue de Kondengui,Madjou,9.0,3.616,700.0,,,13h–14h,vert
1261,Yaounde,Ngoa Ekele,Sté Meupeh & Cie,13.0,12.412,2550.0,2700.0,2850.0,23h–24h,vert
1262,Yaounde,Titi Garage,Messamendongo,55.0,17.445,2200.0,4150.0,5350.0,14h–15h,jaune
1263,Yaounde,Fecafoot,Fondation Tsoungui,19.0,11.86,1700.0,2050.0,2650.0,17h–18h,vert
1264,Yaounde,Mvog Ada,Centre Culturel Francais,10.0,1.183,550.0,750.0,950.0,12h–13h,vert
1265,Yaounde,Odza Petit Marché,Carrefour Mbog-Abang,5.0,0.558,500.0,600.0,,15h–16h,vert
1266,Yaounde,Carrossel Temple de la Culture,Ecole Publique de Nkomo,11.0,5.895,650.0,950.0,1050.0,13h–14h,jaune
1267,Yaounde,Nkol Bikok,Avenue Germaine Ahidjo,25.0,7.737,1250.0,,,12h–13h,gris
1268,Yaounde,Rond Point Nlongkak,United Express,10.0,2.622,600.0,800.0,1050.0,11h–12h,vert
1269,Yaounde,Carrefour Bastos,La Rochelle hôtel,15.0,6.775,1050.0,1500.0,2100.0,02h–03h,rouge
1270,Yaounde,Nsam Sonel,Tradex Ahala,10.0,6.402,600.0,900.0,,02h–03h,vert
1271,Yaounde,Santa Lucia Mvan,Fond National de l'Emploi,17.0,6.697,1700.0,,2400.0,20h–21h,vert
1272,Yaounde,Rue de Kondengui,Nkomo Résidence Des Palmiers,12.0,3.649,850.0,,,13h–14h,vert
1273,Yaounde,Rond Point Nlongkak,Ecole Nationale Superieure de Police,12.0,3.108,650.0,850.0,1100.0,12h–13h,vert
1274,Yaounde,Cite Verte,Marché Mokolo,10.0,1.843,1000.0,,,11h–12h,gris
1275,Yaounde,Chapelle Obili,Lycee de la Cita Verte,6.0,3.463,750.0,1000.0,,01h–02h,vert
1276,Yaounde,Ekounou,Université catholique d'Afrique centrale,11.0,2.57,550.0,750.0,950.0,18h–19h,vert
1277,Yaounde,Odza Petit Marché,Maetur Nkomo,24.0,7.538,1250.0,1750.0,3050.0,13h–14h,vert
1278,Yaounde,Carrefour Bastos,Crédit du Sahel S.A,18.0,3.968,700.0,1000.0,1700.0,09h–10h,jaune
1279,Yaounde,Kazoo Dragage,Fokou Etoudi,14.0,4.043,1800.0,2000.0,,12h–13h,vert
1280,Yaounde,Playce carrefour,Lycee de Mendong,31.0,11.331,1750.0,2650.0,3800.0,14h–15h,vert
1281,Yaounde,Fecafoot,Chris Hôtel Efoulan Lac,19.0,10.495,1400.0,2000.0,2650.0,18h–19h,vert
1282,Yaounde,Carrossel Temple de la Culture,Petit Marché Mimboman,20.0,4.182,1050.0,,,19h–20h,gris
1283,Yaounde,Awae Escalier,Mosquée Maetur Nkolo,29.0,8.224,1350.0,,,01h–02h,vert
1284,Yaounde,Odza Petit Marché,Cerimed,26.0,11.077,1700.0,2550.0,3550.0,14h–15h,vert
1285,Yaounde,Penalty Lounge cameroun,Neptune Oil,13.0,8.435,800.0,1100.0,,16h–17h,vert
1286,Yaounde,Odza Petit Marché,Mairie Tsinga,26.0,11.567,1650.0,,,13h–14h,vert
1287,Yaounde,Fecafoot,Carrefour,45.0,11.86,1950.0,3400.0,5850.0,17h–18h,vert
1288,Yaounde,Rond Point Nlongkak,Etoa Meki,9.0,1.546,450.0,600.0,950.0,12h–13h,vert
1289,Yaounde,Rue 5.549,"Quifeurou, Emana",20.0,10.653,1750.0,1850.0,2400.0,13h–14h,jaune
1290,Yaounde,Playce carrefour,Nkolndongo Mado Bar,12.0,3.76,1000.0,1100.0,1450.0,14h–15h,vert
1291,Yaounde,Carrefour Bastos,Express Union,30.0,3.968,1700.0,2500.0,3400.0,13h–14h,vert
1292,Yaounde,Titi Garage,Nkolmesseng Apres Le Chef,7.0,2.422,550.0,700.0,1200.0,08h–09h,vert
1293,Yaounde,Route Nationale 1,Simbok Etok Koss,34.0,10.598,1400.0,2200.0,3800.0,inconnu,vert
1294,Yaounde,Titi Garage,Men travelL agence,17.0,4.808,1150.0,2500.0,2600.0,14h–15h,jaune
1295,Yaounde,Camp SIC Olembé,Centre,165.0,14.335,36800.0,38950.0,,23h–24h,rouge
1296,Yaounde,Rue 4.165,Mimboman Terminus,6.0,3.9,1050.0,1100.0,,02h–03h,jaune
1297,Yaounde,Fecafoot,Marché d'Etoudi,16.0,19.918,1150.0,1400.0,2500.0,17h–18h,vert
1298,Yaounde,Chapelle Nsimeyong,Express Union,6.0,5.353,750.0,850.0,950.0,22h–23h,jaune
1299,Yaounde,Boulangerie Acropole,Fokou Etoudi,18.0,7.505,1650.0,1950.0,2800.0,15h–16h,vert
1300,Yaounde,Odza Petit Marché,Carrefour,43.0,8.081,2100.0,3450.0,,13h–14h,jaune
1301,Yaounde,Fondation Tsoungui,Cetic Benigna,5.0,0.0,450.0,550.0,650.0,02h–03h,vert
1302,Yaounde,Lycee de Biyemassi,BGFIBank Amethyste Biyem Assi,7.0,0.197,900.0,,1400.0,13h–14h,jaune
1303,Yaounde,Garranty Express Biyemassi,Carrefour Amis Des Jeunes,5.0,1.101,800.0,900.0,950.0,23h–24h,jaune
1304,Yaounde,Biyem-Assi,Tradex Ahala,17.0,7.279,850.0,1200.0,2200.0,02h–03h,vert
1305,Yaounde,Rue 4.760,Groupement de Gendarmerie de Mimboman,3.0,3.695,800.0,900.0,1000.0,13h–14h,jaune
1306,Yaounde,Rond Point Nlongkak,Elig Essono,9.0,2.102,500.0,650.0,1050.0,12h–13h,vert
1307,Yaounde,Nkolndongo,Niki Mokolo,16.0,4.567,1000.0,1400.0,1800.0,11h–12h,vert
1308,Yaounde,Awae Escalier,Awae Concorde,2.0,0.586,500.0,,,19h–20h,vert
1309,Yaounde,Neptune Oil,ABENA,7.0,5.919,600.0,,950.0,16h–17h,vert
1310,Yaounde,Rue 4.523,Abattoir de Yaoundé,38.0,0.0,2850.0,,,02h–03h,vert
1311,Yaounde,Laboratoire Meka,École De Police,8.0,2.483,650.0,850.0,1100.0,15h–16h,vert
1312,Yaounde,Rue de Kondengui,Ekounou,11.0,2.602,900.0,1050.0,1350.0,14h–15h,jaune
1313,Yaounde,Santa Lucia Mvan,Cabaret la Réserve,18.0,7.38,1600.0,,2450.0,20h–21h,vert
1314,Yaounde,Evasion Bar,Residence Massou Bastos Golf,29.0,12.055,2150.0,,,08h–09h,vert
1315,Yaounde,Los Angeles Fashion Siantou Nkoldongo,Province du Centre,9.0,54.047,1550.0,1600.0,2100.0,21h–22h,vert
1316,Yaounde,Mokolo,African Genesis Santé,30.0,3.396,2200.0,2350.0,2850.0,19h–20h,vert
1317,Yaounde,Carrefour Bastos,Nlongkak,8.0,2.718,1250.0,1350.0,,22h–23h,vert
1318,Yaounde,Hôpital de la Casse,Ola Energy,13.0,6.44,1150.0,1250.0,1500.0,20h–21h,vert
1319,Yaounde,Lycee de Biyemassi,École Bilingue Chapi Chapo,39.0,13.031,3200.0,,,14h–15h,vert
1320,Yaounde,Petit Genie D'Ebom,Terre-Rouge Damas,12.0,4.414,900.0,,,21h–22h,vert
1321,Yaounde,Canal Olympia,Rond Point Nlongkak,14.0,5.22,1050.0,1500.0,1950.0,08h–09h,vert
1322,Yaounde,Lycee de Biyemassi,Elig Edzoa,18.0,9.685,2300.0,2450.0,2850.0,15h–16h,orange
1323,Yaounde,Lycee de Biyemassi,Tradex,35.0,4.859,2250.0,,,14h–15h,vert
1324,Yaounde,Auberge Bleu Odza,Quifeurou Mvog Mbi,22.0,10.457,1950.0,,,19h–20h,vert
1325,Yaounde,Rue 5.549,Rond Point Nlongkak,18.0,2.977,1650.0,,,13h–14h,vert
1326,Yaounde,Biyem-Assi,La Saveurs Plus,6.0,5.746,850.0,950.0,1250.0,23h–24h,vert
1327,Yaounde,Supermarché Carrefour,Men travelL agence,7.0,3.352,450.0,550.0,750.0,09h–10h,gris
1328,Yaounde,Chapelle Nsimeyong,Niki Biyemassi,5.0,1.807,750.0,800.0,900.0,22h–23h,jaune
1329,Yaounde,Ministere des Finances,Felicia Hôtel,10.0,3.543,600.0,850.0,1100.0,11h–12h,vert
1330,Yaounde,La Cave de Pakita,Ekounou Nkoayos,14.0,5.036,1000.0,1300.0,2200.0,21h–22h,vert
1331,Yaounde,Lycee de Biyemassi,Centre Universitaire de Yaoundé,11.0,4.895,,,1700.0,15h–16h,vert
1332,Yaounde,Chefferie Etetak,Mvog Ada,41.0,6.715,1200.0,1800.0,,15h–16h,jaune
1441,Yaounde,Stade d'Olembé,"Quifeurou, Emana",14.0,4.577,800.0,,,13h–14h,jaune
1333,Yaounde,Carrefour Bastos,Hôpital Gynéco-Obstétrique et Pédiatrique de Yaoundé,12.0,5.084,1800.0,2050.0,2200.0,22h–23h,rouge
1334,Yaounde,Chapelle Nsimeyong,Eneo Cameroon Biyemassi,6.0,1.594,800.0,900.0,1100.0,22h–23h,jaune
1335,Yaounde,Carrefour Bastos,Avenue Marc Vivien Foe,11.0,3.968,1750.0,2000.0,2100.0,22h–23h,vert
1336,Yaounde,Tsinga,Mairie de Yaounde 1er,15.0,2.467,2700.0,3250.0,3450.0,23h–24h,vert
1337,Yaounde,Golf Club de Yaoundé,Biteng,28.0,5.254,1650.0,2400.0,3950.0,11h–12h,vert
1338,Yaounde,Carrefour Bastos,Pharmacie Bleu de Ngousso,13.0,6.513,1400.0,1500.0,2100.0,22h–23h,rouge
1339,Yaounde,Terminus,Cosmos Bar Emombo 2eme,5.0,0.35,550.0,650.0,750.0,12h–13h,jaune
1340,Yaounde,L'Hybride,Marché Nkoleton,11.0,2.116,950.0,1650.0,1750.0,18h–19h,jaune
1341,Yaounde,Hôpital de la Casse,Commissariat du 6eme Arrondissement,24.0,0.0,2050.0,2200.0,2850.0,21h–22h,vert
1342,Yaounde,Supermarché Carrefour,COGENI Mvog Ada,14.0,1.545,750.0,1000.0,1300.0,09h–10h,orange
1343,Yaounde,Elig Essono,Polyclinique André Fouda,4.0,0.594,850.0,950.0,1050.0,21h–22h,vert
1344,Yaounde,Kazoo Dragage,Dupont Pressing,38.0,5.749,2650.0,,4150.0,12h–13h,vert
1345,Yaounde,Mfoundi Market B,United Express,4.0,1.789,500.0,650.0,850.0,08h–09h,vert
1346,Yaounde,Odza Petit Marché,Sonel Nsam,15.0,15.993,1250.0,1600.0,2100.0,16h–17h,jaune
1347,Yaounde,Polyclinique André Fouda,École Superieure des Postes et Telecomunication,13.0,5.346,1000.0,1300.0,1850.0,06h–07h,jaune
1348,Yaounde,Morgue Chu,7 Collines,4.0,0.794,450.0,600.0,800.0,23h–24h,vert
1349,Yaounde,Fecafoot,Yaoundé,35.0,11.86,1700.0,2550.0,4450.0,17h–18h,vert
1350,Yaounde,Rue de Kondengui,Biteng,4.0,3.729,700.0,,,13h–14h,vert
1351,Yaounde,Rond Point Nlongkak,Yaounde Omnisports,12.0,6.559,550.0,950.0,,11h–12h,vert
1352,Yaounde,Golf Club de Yaoundé,Madison,23.0,0.0,1600.0,2350.0,3050.0,11h–12h,vert
1353,Yaounde,Polyclinique André Fouda,Paroisse Ste Thérèse,5.0,1.254,500.0,650.0,850.0,07h–08h,vert
1354,Yaounde,Lycee de Biyemassi,Lycée de Nkoleton,18.0,8.048,2700.0,2950.0,3100.0,15h–16h,vert
1355,Yaounde,Rue 5.500,Pythagore,10.0,0.0,800.0,1100.0,1400.0,18h–19h,vert
1356,Yaounde,Marché Central,Hospital de Djoungolo,21.0,2.683,1500.0,1650.0,1950.0,17h–18h,vert
1357,Yaounde,Maetur Mimboman,Mimboman Opep,23.0,6.066,1150.0,1600.0,,17h–18h,vert
1358,Yaounde,Dépôt Guinness Ahala,Diderot,2.0,7.875,700.0,950.0,1350.0,21h–22h,vert
1359,Yaounde,Polyclinique André Fouda,United Express,4.0,0.329,450.0,600.0,800.0,07h–08h,vert
1360,Yaounde,College Mgr Vogt,Lycée de Minkan,25.0,15.22,1900.0,3200.0,4300.0,02h–03h,vert
1361,Yaounde,Fecafoot,Commissariat de Police du 9e Arrondissement Mendong,31.0,11.86,1350.0,1950.0,3100.0,17h–18h,vert
1362,Yaounde,Biyem-Assi,Middle School Mak Mbé,16.0,6.679,1050.0,1550.0,2100.0,02h–03h,vert
1363,Yaounde,Bastos II Yaoundé,College Mgr Vogt,29.0,0.691,2150.0,2400.0,3050.0,17h–18h,vert
1364,Yaounde,Ministere des Finances,Ambassade de France,8.0,2.415,550.0,950.0,1000.0,11h–12h,vert
1365,Yaounde,Montee Jouvence,Carrefour Bastos,31.0,11.032,2200.0,2350.0,,08h–09h,vert
1366,Yaounde,Pharmacie de la Chapelle,Marché d'Ekounou,21.0,7.71,2200.0,2400.0,3100.0,01h–02h,jaune
1367,Yaounde,Santa Lucia Mvan,Pharmacie del'Aéroport,1.0,0.146,400.0,450.0,650.0,21h–22h,vert
1368,Yaounde,Santa Lucia Mvan,Carrefour Anguissa,12.0,5.808,850.0,1350.0,,02h–03h,vert
1369,Yaounde,Hôpital de la Casse,Ordre Nationale Des Medecins,17.0,0.0,1500.0,1600.0,1950.0,20h–21h,vert
1370,Yaounde,Ministere des Finances,Fédération Camerounaise de Handball,4.0,3.593,300.0,400.0,650.0,11h–12h,vert
1371,Yaounde,Lycée Bilingue d'Etoug-Ébé,Men travelL agence,30.0,4.897,1550.0,2100.0,,10h–11h,gris
1372,Yaounde,Terminus,Le Fibi,6.0,1.239,1400.0,1450.0,1500.0,01h–02h,jaune
1373,Yaounde,Carrefour Bastos,Residence Massou Bastos Golf,9.0,2.641,700.0,950.0,1250.0,14h–15h,vert
1374,Yaounde,Avenue Monseigneur François Xavier Vogt,Chefferie Simbock,41.0,7.668,1700.0,2600.0,4500.0,12h–13h,vert
1375,Yaounde,Etoa Meki,Olembe,28.0,58.116,1850.0,2700.0,4800.0,11h–12h,vert
1376,Yaounde,Rue 5.500,Maetur Ngousso,7.0,8.55,550.0,700.0,900.0,08h–09h,vert
1377,Yaounde,Rue de Kondengui,Feicom Nouveau Bureau,9.0,4.399,700.0,,1200.0,14h–15h,vert
1378,Yaounde,Marché de Nsam,Base Aorienne,20.0,2.961,750.0,,,15h–16h,vert
1379,Yaounde,Rond Point Nlongkak,Chapelle Manguiers,8.0,3.448,600.0,850.0,1100.0,02h–03h,vert
1380,Yaounde,Awae Escalier,Eglise de Nyom 2,70.0,19.634,3450.0,5100.0,,18h–19h,gris
1381,Yaounde,Carrefour,Nkolbisson,10.0,8.265,,,8450.0,19h–20h,jaune
4746,Yaounde,Rue 4.761,Sapeur Mimboman,3.0,3.808,550.0,,,00h–01h,gris
1382,Yaounde,Ekié Carrefour Six Morts,Tsala Essomba Tropicana,5.0,2.037,600.0,650.0,850.0,20h–21h,jaune
1383,Yaounde,Awae Escalier,Yaounde 1er,36.0,11.732,2350.0,3250.0,,21h–22h,vert
1384,Yaounde,Centre Divisionnaire des Impôts d'Efoulan,Mairie De Yaoundé IV,14.0,6.605,950.0,1400.0,2000.0,05h–06h,vert
1385,Yaounde,Orange Avenue Kennedy,Messa,7.0,6.1,650.0,750.0,950.0,19h–20h,jaune
1386,Yaounde,Sapeur Mimboman,Lycee d'Anguissa,7.0,3.803,500.0,700.0,900.0,11h–12h,vert
1387,Yaounde,Rue 5.549,Terminus Odza,51.0,11.074,,,6500.0,13h–14h,gris
1388,Yaounde,Polyclinique André Fouda,Playce carrefour,9.0,3.039,650.0,850.0,1150.0,06h–07h,vert
1389,Yaounde,Gendamerie Mbankolo,Awae Escalier,52.0,13.364,2150.0,3300.0,5250.0,10h–11h,jaune
1390,Yaounde,Carrefour Bastos,Yaounde Omnisports,12.0,7.084,1350.0,,2050.0,22h–23h,rouge
1391,Yaounde,Laboratoire Meka,Mvolyé,29.0,8.909,1600.0,1900.0,3000.0,17h–18h,vert
1392,Yaounde,Mimboman Terminus,Auberge Bleu Odza,37.0,12.101,2050.0,2950.0,3900.0,12h–13h,vert
1393,Yaounde,Awae Escalier,Copacabana,10.0,7.707,700.0,950.0,1200.0,20h–21h,vert
1394,Yaounde,Rond Point Nlongkak,Niki Biyemassi,25.0,8.487,1450.0,2250.0,3000.0,12h–13h,vert
1395,Yaounde,Mongale,Notre Dame de Lorette,7.0,11.135,650.0,700.0,950.0,13h–14h,jaune
1396,Yaounde,Efoulan,Centre Pasteur,19.0,5.444,1250.0,1650.0,,08h–09h,vert
1397,Yaounde,Fecafoot,Lycee D'emana,19.0,23.138,1250.0,1550.0,2800.0,17h–18h,vert
1398,Yaounde,Playce carrefour,D'eleveur,27.0,6.857,1450.0,1850.0,2950.0,14h–15h,vert
1399,Yaounde,Sonel Nsam,Obala,64.0,7.98,8150.0,12650.0,20000.0,02h–03h,vert
1400,Yaounde,La Cave de Pakita,Express Union Agence de Eleveur,20.0,1.697,1300.0,1500.0,2400.0,21h–22h,vert
1401,Yaounde,Canal Olympia,Santa Barbara Solen,26.0,10.455,1850.0,2650.0,3450.0,08h–09h,vert
1402,Yaounde,Carrefour Bastos,CCA,23.0,5.161,1300.0,1850.0,2350.0,12h–13h,vert
1403,Yaounde,BEAC,Polyclinique Tsinga,19.0,2.357,850.0,1200.0,1650.0,08h–09h,vert
1404,Yaounde,Yaounde Omnisports,Rue 4.760,14.0,8.986,600.0,1000.0,1150.0,16h–17h,vert
1405,Yaounde,Kazoo Dragage,Paroisse Saint-Michel,14.0,5.749,1200.0,2050.0,2150.0,12h–13h,vert
1406,Yaounde,Lycee de Biyemassi,Hôpital de District de Biyem Assi,8.0,1.913,950.0,1050.0,1150.0,14h–15h,vert
1407,Yaounde,Rue 4.523,Ambassade de la Rdc,24.0,4.647,1850.0,2000.0,,04h–05h,vert
1408,Yaounde,Playce carrefour,Vanessa Anguissa,21.0,5.802,1200.0,1700.0,2200.0,14h–15h,vert
1409,Yaounde,Lycée de Nkoleton,Yaounde Omnisports,7.0,6.676,750.0,800.0,1050.0,02h–03h,vert
1410,Yaounde,Ministere des Finances,Mess Des Officiers,5.0,2.574,400.0,700.0,750.0,11h–12h,vert
1411,Yaounde,Garranty Express Biyemassi,Centre Médical de la Brigade du Quartier Général,11.0,3.065,800.0,1100.0,,23h–24h,gris
1412,Yaounde,Cosmos Bar Emombo 2eme,Carrefour Bastos,15.0,6.85,1200.0,1600.0,,02h–03h,vert
1413,Yaounde,Rue de Kondengui,Carrefour Ekounou,10.0,1.772,700.0,900.0,1200.0,14h–15h,vert
1414,Yaounde,Musée National,Awae Concorde,30.0,6.623,1250.0,1800.0,3050.0,08h–09h,jaune
1415,Yaounde,Odza Petit Marché,Hôtel du Plateau,27.0,10.251,2400.0,,,13h–14h,jaune
1416,Yaounde,Hôpital de la Casse,Stade Mballa-Eleveur,26.0,8.385,,2000.0,3600.0,21h–22h,orange
1417,Yaounde,Mimboman Opep,Ba'aBa,18.0,6.986,1250.0,,,06h–07h,vert
1418,Yaounde,Province du Centre,Touristique Express,8.0,1.657,850.0,900.0,1050.0,13h–14h,jaune
1419,Yaounde,Lycee de Biyemassi,Marché d'Ekounou,18.0,7.574,1750.0,1900.0,2550.0,15h–16h,jaune
1420,Yaounde,Santa Lucia Mvan,Carrefour,33.0,5.115,,2500.0,4350.0,16h–17h,jaune
1421,Yaounde,Cite Verte,Université catholique d'Afrique centrale,23.0,7.029,1650.0,2150.0,,20h–21h,rouge
1422,Yaounde,Kazoo Dragage,Marché d'Ekounou,44.0,11.139,2000.0,,4450.0,12h–13h,jaune
1423,Yaounde,Marché Mokolo,"Ancienne École de Ngousso, Yaoundé",31.0,9.739,1550.0,2350.0,3100.0,11h–12h,vert
1424,Yaounde,Marché de Nsam,"Club France, efoulan",8.0,1.007,700.0,800.0,,14h–15h,vert
1425,Yaounde,Hôpital de la Casse,Mosquée Cite Verte,20.0,4.128,1950.0,2100.0,2450.0,20h–21h,jaune
1426,Yaounde,Lycee de Ngoa Ekelle,Mvog Ada,11.0,6.324,1050.0,1150.0,,20h–21h,vert
1427,Yaounde,Carrefour Bastos,Ekounou,34.0,7.623,1450.0,2100.0,3300.0,13h–14h,vert
1428,Yaounde,Sapeur Mimboman,Vanessa Anguissa,7.0,1.631,550.0,600.0,850.0,11h–12h,vert
1429,Yaounde,Odza Petit Marché,Nkolbisson,43.0,16.149,2100.0,3800.0,6550.0,13h–14h,vert
1430,Yaounde,Hôpital de la Casse,Terminus Odza,36.0,11.074,2100.0,2600.0,4250.0,20h–21h,vert
1431,Yaounde,Odza Petit Marché,Institut Supérieur Samba,4.0,8.081,850.0,900.0,950.0,21h–22h,jaune
1432,Yaounde,Ministere des Finances,Le Minlang Mi Ngogue,8.0,4.612,550.0,700.0,900.0,11h–12h,vert
1433,Yaounde,Tongolo,Lycee de Mballa 2,6.0,3.213,550.0,650.0,900.0,14h–15h,vert
1434,Yaounde,Rue Martin-Paul Samba,Casino,7.0,2.285,700.0,900.0,,06h–07h,vert
1435,Yaounde,Rue 5.549,Mimboman Terminus,23.0,3.9,2050.0,2150.0,2650.0,13h–14h,jaune
1436,Yaounde,Lycee de Biyemassi,Marche Melen,11.0,3.434,1500.0,,1650.0,15h–16h,vert
1437,Yaounde,Avenue Monseigneur François Xavier Vogt,Playce carrefour,7.0,7.768,500.0,650.0,850.0,02h–03h,vert
1438,Yaounde,Rue de Kondengui,Lycee d'Anguissa,6.0,2.022,550.0,700.0,900.0,14h–15h,vert
1439,Yaounde,Carrefour Bastos,Fret Aeroport International Yaounde Nsimalen,45.0,26.159,3500.0,5400.0,10400.0,09h–10h,jaune
1440,Yaounde,Jardin Zoo-Botanique de Mvog-Betsi,Marché de Mvog Betsi,4.0,0.0,650.0,800.0,900.0,00h–01h,jaune
1442,Yaounde,Châtel Ekoumdoum,Les Sauterelles,4.0,0.0,450.0,,,14h–15h,vert
1443,Yaounde,Paroisse St Ambroise et du Baptême de Jésus de La Cité Verte,Cofe Hôtel,22.0,5.185,950.0,1100.0,1900.0,20h–21h,orange
1444,Yaounde,Nkom-Kana,Playce carrefour,14.0,3.354,1000.0,1200.0,,08h–09h,gris
1445,Yaounde,Playce carrefour,Nkolndongo,13.0,3.999,1100.0,1250.0,1600.0,14h–15h,vert
1446,Yaounde,Lycee de Mendong,Ngousso Santa Lucia,33.0,14.629,2100.0,3450.0,,02h–03h,vert
1447,Yaounde,Ngousso Santa Lucia,Gendamerie Mbankolo,26.0,8.369,1850.0,2250.0,2700.0,19h–20h,vert
1448,Yaounde,Hôpital de la Casse,Cave de la Chapelle Ngousso,22.0,8.18,1400.0,2050.0,2650.0,20h–21h,vert
1449,Yaounde,Mairie De Yaoundé IV,Centre Universitaire de Yaoundé 1,23.0,4.594,2000.0,2150.0,2800.0,16h–17h,vert
1450,Yaounde,Sapeur Mimboman,Evasion Bar,8.0,1.551,600.0,700.0,950.0,11h–12h,vert
1451,Yaounde,Mairie De Yaoundé IV,Lycée Général Leclerc,18.0,5.53,1300.0,1400.0,2250.0,16h–17h,vert
1452,Yaounde,Lycee de Biyemassi,Express Union,39.0,4.895,2350.0,,,14h–15h,jaune
1453,Yaounde,Sapeur Mimboman,Eglise Nvangnlique Essos,5.0,0.911,450.0,,,11h–12h,vert
1454,Yaounde,Black and White,Cradat,26.0,6.459,1600.0,2000.0,2500.0,16h–17h,vert
1455,Yaounde,Marché d'Etoudi,Crédit Foncier du Cameroun,17.0,7.617,950.0,1400.0,1900.0,14h–15h,vert
1456,Yaounde,Rue 4.523,Carrefour Meec,50.0,4.496,2050.0,,,02h–03h,jaune
1457,Yaounde,Hôpital de la Casse,Hôtel le Lys,24.0,8.643,1600.0,2000.0,2550.0,21h–22h,vert
1458,Yaounde,Rue de Kondengui,College Privé Effa Gaston,8.0,2.022,750.0,900.0,1150.0,14h–15h,jaune
1459,Yaounde,Petit Marché Mimboman,Carrefour Bastos,35.0,7.218,,2200.0,3450.0,10h–11h,vert
1460,Yaounde,Yaounde 4e,Lycée Bilingue d'Essos,62.0,4.342,2400.0,3500.0,5650.0,15h–16h,jaune
1461,Yaounde,Camp SIC Olembé,Le Baron,17.0,11.692,1800.0,2000.0,,23h–24h,vert
